Date,Produit,Catégorie,Prix HT
2019-04-01,Produit C,Vêtements,469.02
2019-04-01,Produit C,Alimentation,405.0
2019-04-01,Produit B,Alimentation,50.84
2019-04-01,Produit D,Beauté,221.48
2019-04-01,Produit C,Électronique,416.95
2019-04-01,Produit C,Beauté,57.62
2019-04-01,Produit B,Électronique,484.01
2019-04-01,Produit E,Électronique,203.73
2019-04-01,Produit B,Vêtements,184.48
2019-04-02,Produit D,Vêtements,249.67
2019-04-02,Produit D,Électronique,85.04
2019-04-02,Produit B,Beauté,412.34
2019-04-02,Produit A,Vêtements,199.73
2019-04-03,Produit C,Beauté,340.74
2019-04-03,Produit B,Alimentation,314.97
2019-04-03,Produit B,Alimentation,126.33
2019-04-03,Produit B,Vêtements,439.59
2019-04-03,Produit B,Maison,52.92
2019-04-03,Produit E,Électronique,442.66
2019-04-03,Produit E,Électronique,136.37
2019-04-03,Produit E,Alimentation,67.52
2019-04-03,Produit E,Électronique,37.86
2019-04-03,Produit D,Vêtements,302.77
2019-04-03,Produit C,Maison,119.76
2019-04-04,Produit C,Électronique,22.47
2019-04-04,Produit E,Électronique,82.49
2019-04-04,Produit B,Beauté,348.2
2019-04-04,Produit C,Électronique,132.62
2019-04-04,Produit B,Alimentation,163.16
2019-04-04,Produit B,Beauté,478.5
2019-04-04,Produit D,Électronique,484.49
2019-04-05,Produit E,Électronique,106.96
2019-04-05,Produit C,Beauté,159.6
2019-04-05,Produit C,Vêtements,299.49
2019-04-05,Produit B,Beauté,499.83
2019-04-05,Produit E,Vêtements,229.3
2019-04-05,Produit A,Beauté,323.4
2019-04-06,Produit A,Alimentation,191.16
2019-04-06,Produit E,Vêtements,145.08
2019-04-06,Produit C,Maison,37.66
2019-04-06,Produit C,Vêtements,116.25
2019-04-06,Produit B,Beauté,319.01
2019-04-07,Produit A,Alimentation,332.01
2019-04-07,Produit A,Maison,149.94
2019-04-07,Produit C,Beauté,271.31
2019-04-07,Produit E,Vêtements,302.94
2019-04-07,Produit D,Électronique,213.51
2019-04-07,Produit C,Maison,429.53
2019-04-07,Produit C,Vêtements,303.33
2019-04-07,Produit C,Maison,69.88
2019-04-07,Produit D,Alimentation,441.69
2019-04-08,Produit B,Maison,247.84
2019-04-08,Produit B,Beauté,479.27
2019-04-08,Produit C,Vêtements,313.03
2019-04-08,Produit A,Beauté,365.22
2019-04-08,Produit C,Beauté,67.99
2019-04-08,Produit E,Alimentation,412.89
2019-04-08,Produit D,Électronique,305.76
2019-04-08,Produit C,Maison,476.4
2019-04-08,Produit E,Maison,291.12
2019-04-08,Produit D,Électronique,50.35
2019-04-09,Produit B,Vêtements,333.46
2019-04-09,Produit C,Alimentation,146.04
2019-04-09,Produit E,Maison,215.3
2019-04-09,Produit E,Alimentation,310.88
2019-04-09,Produit C,Alimentation,301.69
2019-04-09,Produit A,Maison,394.46
2019-04-09,Produit C,Alimentation,349.55
2019-04-09,Produit E,Alimentation,13.37
2019-04-09,Produit A,Électronique,374.44
2019-04-10,Produit B,Maison,255.47
2019-04-10,Produit D,Beauté,336.17
2019-04-10,Produit B,Maison,188.54
2019-04-11,Produit B,Alimentation,168.7
2019-04-11,Produit C,Électronique,269.81
2019-04-11,Produit C,Beauté,312.27
2019-04-11,Produit C,Maison,213.43
2019-04-12,Produit A,Alimentation,151.3
2019-04-12,Produit D,Vêtements,342.05
2019-04-12,Produit E,Électronique,18.45
2019-04-12,Produit C,Électronique,31.88
2019-04-12,Produit C,Alimentation,6.3
2019-04-12,Produit E,Maison,108.7
2019-04-12,Produit A,Maison,184.28
2019-04-12,Produit C,Maison,59.3
2019-04-13,Produit A,Vêtements,244.62
2019-04-13,Produit D,Maison,404.86
2019-04-13,Produit C,Maison,390.81
2019-04-13,Produit B,Vêtements,123.53
2019-04-13,Produit D,Beauté,71.74
2019-04-13,Produit E,Électronique,363.85
2019-04-13,Produit B,Alimentation,199.94
2019-04-14,Produit B,Maison,313.1
2019-04-14,Produit E,Vêtements,20.92
2019-04-14,Produit E,Vêtements,286.57
2019-04-14,Produit B,Beauté,59.02
2019-04-14,Produit D,Électronique,462.38
2019-04-14,Produit D,Beauté,213.85
2019-04-14,Produit C,Vêtements,59.11
2019-04-14,Produit D,Vêtements,432.93
2019-04-14,Produit A,Alimentation,445.85
2019-04-15,Produit E,Maison,70.46
2019-04-15,Produit A,Maison,490.39
2019-04-15,Produit D,Beauté,358.8
2019-04-15,Produit E,Électronique,176.58
2019-04-15,Produit E,Alimentation,381.13
2019-04-15,Produit E,Vêtements,281.61
2019-04-15,Produit B,Vêtements,345.01
2019-04-16,Produit B,Vêtements,255.47
2019-04-16,Produit C,Maison,362.6
2019-04-16,Produit B,Vêtements,480.67
2019-04-16,Produit E,Beauté,65.7
2019-04-17,Produit A,Alimentation,486.92
2019-04-17,Produit C,Beauté,155.07
2019-04-17,Produit D,Vêtements,463.55
2019-04-17,Produit D,Vêtements,79.99
2019-04-17,Produit E,Électronique,457.04
2019-04-17,Produit B,Beauté,329.16
2019-04-17,Produit D,Maison,116.11
2019-04-17,Produit A,Alimentation,278.12
2019-04-17,Produit A,Maison,221.28
2019-04-17,Produit A,Beauté,83.42
2019-04-18,Produit B,Électronique,49.09
2019-04-18,Produit C,Alimentation,230.27
2019-04-18,Produit D,Maison,291.13
2019-04-18,Produit D,Électronique,419.98
2019-04-18,Produit A,Beauté,453.02
2019-04-18,Produit A,Vêtements,238.17
2019-04-18,Produit A,Maison,280.07
2019-04-18,Produit B,Électronique,85.42
2019-04-18,Produit E,Électronique,158.45
2019-04-18,Produit D,Maison,268.45
2019-04-18,Produit D,Électronique,128.16
2019-04-19,Produit C,Beauté,439.6
2019-04-19,Produit E,Maison,180.82
2019-04-19,Produit D,Électronique,483.56
2019-04-19,Produit E,Beauté,12.95
2019-04-19,Produit E,Beauté,406.95
2019-04-19,Produit C,Beauté,140.6
2019-04-20,Produit A,Vêtements,161.47
2019-04-20,Produit C,Électronique,282.28
2019-04-20,Produit A,Alimentation,8.34
2019-04-20,Produit A,Vêtements,35.34
2019-04-20,Produit C,Beauté,275.38
2019-04-20,Produit C,Maison,303.25
2019-04-20,Produit E,Alimentation,334.93
2019-04-20,Produit B,Maison,130.05
2019-04-20,Produit D,Maison,408.78
2019-04-20,Produit A,Beauté,360.72
2019-04-20,Produit C,Alimentation,419.65
2019-04-21,Produit D,Maison,234.69
2019-04-21,Produit A,Électronique,364.92
2019-04-21,Produit B,Électronique,405.25
2019-04-21,Produit A,Alimentation,403.05
2019-04-21,Produit A,Maison,66.4
2019-04-21,Produit E,Beauté,235.38
2019-04-21,Produit D,Maison,499.85
2019-04-21,Produit A,Beauté,354.13
2019-04-21,Produit D,Vêtements,259.35
2019-04-22,Produit A,Électronique,117.19
2019-04-22,Produit C,Alimentation,75.79
2019-04-22,Produit E,Beauté,17.92
2019-04-22,Produit B,Vêtements,250.29
2019-04-22,Produit A,Électronique,103.41
2019-04-22,Produit D,Beauté,41.28
2019-04-22,Produit E,Beauté,221.74
2019-04-22,Produit D,Vêtements,76.05
2019-04-22,Produit B,Beauté,373.4
2019-04-22,Produit A,Maison,188.83
2019-04-22,Produit E,Beauté,6.24
2019-04-23,Produit C,Électronique,110.13
2019-04-23,Produit B,Beauté,374.9
2019-04-23,Produit C,Maison,473.55
2019-04-23,Produit B,Vêtements,413.65
2019-04-23,Produit C,Beauté,130.11
2019-04-24,Produit B,Maison,174.25
2019-04-24,Produit A,Électronique,205.86
2019-04-24,Produit B,Maison,133.06
2019-04-24,Produit E,Beauté,412.43
2019-04-24,Produit C,Beauté,56.68
2019-04-24,Produit E,Vêtements,178.77
2019-04-24,Produit E,Alimentation,154.91
2019-04-24,Produit A,Alimentation,158.26
2019-04-25,Produit C,Alimentation,223.26
2019-04-25,Produit C,Beauté,415.9
2019-04-25,Produit B,Électronique,326.7
2019-04-25,Produit B,Maison,343.19
2019-04-26,Produit C,Alimentation,277.17
2019-04-26,Produit A,Vêtements,225.63
2019-04-26,Produit E,Alimentation,176.58
2019-04-26,Produit B,Beauté,439.87
2019-04-26,Produit E,Vêtements,488.64
2019-04-26,Produit A,Beauté,164.87
2019-04-26,Produit E,Beauté,247.98
2019-04-27,Produit E,Beauté,63.75
2019-04-27,Produit A,Maison,109.36
2019-04-27,Produit B,Beauté,118.04
2019-04-27,Produit C,Électronique,303.5
2019-04-27,Produit B,Alimentation,243.62
2019-04-27,Produit D,Maison,492.59
2019-04-27,Produit D,Alimentation,301.47
2019-04-27,Produit C,Beauté,206.48
2019-04-27,Produit A,Vêtements,95.72
2019-04-27,Produit C,Électronique,415.57
2019-04-28,Produit B,Vêtements,174.33
2019-04-28,Produit E,Électronique,257.31
2019-04-28,Produit D,Alimentation,12.97
2019-04-28,Produit B,Maison,458.15
2019-04-28,Produit A,Beauté,104.04
2019-04-28,Produit D,Électronique,318.93
2019-04-28,Produit A,Maison,186.11
2019-04-28,Produit D,Électronique,241.94
2019-04-28,Produit B,Alimentation,489.88
2019-04-28,Produit C,Vêtements,468.68
2019-04-29,Produit A,Électronique,215.76
2019-04-29,Produit C,Beauté,47.49
2019-04-29,Produit E,Maison,242.89
2019-04-29,Produit A,Électronique,404.99
2019-04-29,Produit E,Beauté,355.68
2019-04-30,Produit E,Maison,275.51
2019-04-30,Produit E,Beauté,195.18
2019-04-30,Produit D,Vêtements,244.43
2019-04-30,Produit C,Électronique,464.38
2019-04-30,Produit B,Beauté,192.74
2019-04-30,Produit C,Électronique,416.93
2019-04-30,Produit B,Vêtements,160.33
2019-04-30,Produit A,Électronique,281.91
2019-04-30,Produit D,Vêtements,265.11
2019-04-30,Produit C,Alimentation,228.03
2019-04-30,Produit C,Électronique,144.8
2019-05-01,Produit A,Vêtements,386.79
2019-05-01,Produit D,Maison,494.09
2019-05-01,Produit B,Beauté,36.32
2019-05-01,Produit C,Vêtements,104.01
2019-05-01,Produit B,Beauté,60.36
2019-05-01,Produit B,Alimentation,171.76
2019-05-01,Produit A,Vêtements,204.67
2019-05-01,Produit E,Beauté,493.02
2019-05-02,Produit A,Alimentation,432.62
2019-05-02,Produit D,Électronique,455.32
2019-05-02,Produit B,Vêtements,403.2
2019-05-02,Produit A,Alimentation,82.11
2019-05-02,Produit C,Électronique,109.05
2019-05-02,Produit E,Beauté,225.65
2019-05-02,Produit D,Beauté,187.13
2019-05-02,Produit E,Beauté,306.02
2019-05-02,Produit A,Alimentation,496.09
2019-05-02,Produit C,Beauté,180.89
2019-05-02,Produit A,Vêtements,64.67
2019-05-03,Produit D,Maison,223.37
2019-05-03,Produit E,Alimentation,228.94
2019-05-03,Produit B,Maison,27.91
2019-05-03,Produit E,Électronique,415.17
2019-05-03,Produit B,Électronique,138.21
2019-05-03,Produit A,Maison,248.66
2019-05-03,Produit B,Électronique,466.21
2019-05-03,Produit B,Électronique,335.21
2019-05-03,Produit E,Maison,346.13
2019-05-03,Produit A,Électronique,240.34
2019-05-04,Produit B,Alimentation,289.4
2019-05-04,Produit B,Maison,66.3
2019-05-04,Produit D,Maison,393.96
2019-05-04,Produit D,Électronique,259.44
2019-05-05,Produit A,Électronique,321.53
2019-05-05,Produit B,Maison,269.36
2019-05-05,Produit D,Maison,194.12
2019-05-05,Produit D,Alimentation,348.42
2019-05-05,Produit D,Beauté,148.01
2019-05-05,Produit B,Électronique,395.48
2019-05-05,Produit E,Alimentation,180.87
2019-05-06,Produit C,Beauté,172.4
2019-05-06,Produit A,Maison,210.58
2019-05-06,Produit A,Maison,380.05
2019-05-06,Produit C,Électronique,203.72
2019-05-07,Produit B,Maison,243.12
2019-05-07,Produit A,Alimentation,316.07
2019-05-07,Produit E,Alimentation,191.86
2019-05-07,Produit C,Électronique,344.22
2019-05-08,Produit B,Beauté,218.78
2019-05-08,Produit B,Beauté,227.3
2019-05-08,Produit D,Électronique,300.82
2019-05-08,Produit E,Beauté,24.78
2019-05-08,Produit A,Électronique,89.43
2019-05-09,Produit B,Maison,189.48
2019-05-09,Produit E,Alimentation,283.25
2019-05-09,Produit D,Maison,216.55
2019-05-09,Produit B,Électronique,144.99
2019-05-09,Produit E,Vêtements,484.56
2019-05-09,Produit A,Maison,147.61
2019-05-09,Produit C,Beauté,347.99
2019-05-09,Produit D,Beauté,132.01
2019-05-10,Produit A,Maison,235.84
2019-05-10,Produit A,Maison,277.61
2019-05-10,Produit C,Alimentation,122.09
2019-05-10,Produit B,Alimentation,398.74
2019-05-10,Produit A,Beauté,353.17
2019-05-10,Produit D,Vêtements,210.13
2019-05-10,Produit D,Beauté,375.45
2019-05-10,Produit B,Beauté,331.75
2019-05-10,Produit D,Maison,93.91
2019-05-10,Produit E,Électronique,211.69
2019-05-11,Produit A,Beauté,401.34
2019-05-11,Produit C,Vêtements,110.07
2019-05-11,Produit A,Beauté,302.59
2019-05-11,Produit B,Électronique,144.46
2019-05-11,Produit A,Beauté,115.3
2019-05-11,Produit D,Vêtements,211.76
2019-05-11,Produit A,Vêtements,269.43
2019-05-11,Produit D,Beauté,142.07
2019-05-12,Produit B,Alimentation,143.66
2019-05-12,Produit E,Maison,425.95
2019-05-12,Produit B,Beauté,487.69
2019-05-12,Produit E,Vêtements,65.66
2019-05-12,Produit E,Alimentation,269.44
2019-05-12,Produit A,Électronique,66.18
2019-05-12,Produit C,Alimentation,224.96
2019-05-12,Produit D,Alimentation,469.31
2019-05-12,Produit A,Vêtements,408.05
2019-05-12,Produit C,Beauté,406.48
2019-05-13,Produit D,Vêtements,222.61
2019-05-13,Produit B,Électronique,346.66
2019-05-13,Produit C,Alimentation,305.08
2019-05-14,Produit B,Électronique,291.55
2019-05-14,Produit B,Électronique,336.8
2019-05-14,Produit D,Vêtements,427.8
2019-05-14,Produit D,Beauté,291.87
2019-05-14,Produit B,Électronique,370.24
2019-05-14,Produit C,Vêtements,92.17
2019-05-14,Produit E,Maison,255.67
2019-05-14,Produit D,Vêtements,101.97
2019-05-14,Produit D,Électronique,342.7
2019-05-15,Produit A,Électronique,6.6
2019-05-15,Produit A,Beauté,136.02
2019-05-15,Produit B,Alimentation,196.46
2019-05-15,Produit D,Vêtements,61.77
2019-05-15,Produit C,Électronique,158.67
2019-05-15,Produit E,Alimentation,420.45
2019-05-15,Produit E,Électronique,264.16
2019-05-16,Produit C,Électronique,261.11
2019-05-16,Produit C,Vêtements,216.28
2019-05-16,Produit B,Beauté,329.91
2019-05-16,Produit E,Électronique,455.84
2019-05-16,Produit D,Beauté,16.86
2019-05-16,Produit E,Beauté,303.59
2019-05-16,Produit A,Électronique,250.43
2019-05-16,Produit E,Électronique,158.86
2019-05-16,Produit C,Maison,283.6
2019-05-16,Produit A,Alimentation,365.04
2019-05-17,Produit C,Beauté,8.18
2019-05-17,Produit D,Électronique,458.26
2019-05-17,Produit A,Maison,381.41
2019-05-17,Produit A,Électronique,296.4
2019-05-17,Produit A,Alimentation,144.35
2019-05-17,Produit C,Beauté,330.02
2019-05-17,Produit A,Électronique,438.04
2019-05-17,Produit B,Alimentation,307.36
2019-05-17,Produit A,Alimentation,289.29
2019-05-17,Produit C,Maison,259.0
2019-05-17,Produit D,Beauté,28.65
2019-05-18,Produit A,Beauté,196.56
2019-05-18,Produit C,Beauté,65.42
2019-05-18,Produit B,Beauté,277.04
2019-05-18,Produit A,Vêtements,439.18
2019-05-18,Produit C,Alimentation,206.82
2019-05-18,Produit E,Beauté,175.98
2019-05-18,Produit B,Beauté,413.02
2019-05-18,Produit E,Vêtements,361.08
2019-05-18,Produit E,Vêtements,222.08
2019-05-18,Produit B,Maison,131.73
2019-05-18,Produit D,Électronique,431.15
2019-05-19,Produit E,Vêtements,269.57
2019-05-19,Produit A,Beauté,114.03
2019-05-19,Produit E,Maison,97.26
2019-05-19,Produit E,Électronique,91.4
2019-05-19,Produit D,Beauté,192.01
2019-05-19,Produit E,Maison,329.27
2019-05-19,Produit A,Beauté,379.74
2019-05-19,Produit C,Alimentation,353.81
2019-05-19,Produit D,Vêtements,369.4
2019-05-20,Produit E,Alimentation,429.33
2019-05-20,Produit A,Électronique,368.56
2019-05-20,Produit A,Alimentation,378.45
2019-05-20,Produit D,Alimentation,104.14
2019-05-20,Produit C,Beauté,27.42
2019-05-20,Produit D,Électronique,365.63
2019-05-20,Produit B,Électronique,28.86
2019-05-21,Produit C,Maison,210.14
2019-05-21,Produit B,Beauté,44.01
2019-05-21,Produit D,Vêtements,341.01
2019-05-22,Produit C,Alimentation,404.07
2019-05-22,Produit E,Beauté,47.85
2019-05-22,Produit A,Vêtements,126.19
2019-05-22,Produit B,Vêtements,93.24
2019-05-22,Produit A,Maison,424.91
2019-05-22,Produit D,Électronique,177.55
2019-05-22,Produit D,Alimentation,155.6
2019-05-22,Produit B,Maison,391.49
2019-05-22,Produit D,Vêtements,389.72
2019-05-22,Produit A,Vêtements,323.27
2019-05-22,Produit C,Beauté,411.8
2019-05-23,Produit D,Vêtements,424.57
2019-05-23,Produit E,Beauté,421.9
2019-05-23,Produit C,Beauté,383.7
2019-05-23,Produit B,Beauté,43.37
2019-05-24,Produit B,Électronique,90.23
2019-05-24,Produit C,Maison,200.34
2019-05-24,Produit B,Vêtements,192.13
2019-05-25,Produit C,Électronique,315.34
2019-05-25,Produit D,Électronique,289.77
2019-05-25,Produit B,Alimentation,229.8
2019-05-25,Produit C,Beauté,321.5
2019-05-25,Produit A,Beauté,204.76
2019-05-25,Produit B,Maison,173.23
2019-05-25,Produit D,Maison,469.17
2019-05-26,Produit B,Alimentation,230.34
2019-05-26,Produit B,Vêtements,397.34
2019-05-26,Produit A,Beauté,219.25
2019-05-26,Produit A,Vêtements,361.61
2019-05-26,Produit B,Alimentation,398.68
2019-05-26,Produit D,Électronique,326.27
2019-05-26,Produit E,Électronique,326.15
2019-05-26,Produit D,Vêtements,436.11
2019-05-26,Produit D,Électronique,301.68
2019-05-26,Produit E,Maison,474.0
2019-05-27,Produit C,Maison,45.09
2019-05-27,Produit B,Maison,115.68
2019-05-27,Produit D,Électronique,8.08
2019-05-27,Produit D,Vêtements,199.49
2019-05-27,Produit A,Beauté,465.78
2019-05-27,Produit D,Alimentation,417.77
2019-05-27,Produit B,Vêtements,192.15
2019-05-27,Produit B,Vêtements,441.2
2019-05-27,Produit B,Vêtements,310.86
2019-05-27,Produit B,Électronique,46.21
2019-05-27,Produit D,Alimentation,180.39
2019-05-28,Produit E,Électronique,193.06
2019-05-28,Produit B,Électronique,330.58
2019-05-28,Produit D,Beauté,220.02
2019-05-28,Produit E,Vêtements,158.58
2019-05-28,Produit E,Électronique,463.72
2019-05-28,Produit A,Alimentation,428.71
2019-05-28,Produit C,Beauté,209.71
2019-05-29,Produit C,Électronique,380.39
2019-05-29,Produit A,Alimentation,453.05
2019-05-29,Produit D,Électronique,394.59
2019-05-29,Produit C,Maison,198.52
2019-05-29,Produit E,Maison,259.19
2019-05-29,Produit B,Alimentation,472.43
2019-05-30,Produit A,Électronique,338.23
2019-05-30,Produit B,Maison,431.75
2019-05-30,Produit C,Alimentation,134.33
2019-05-30,Produit D,Maison,37.67
2019-05-30,Produit E,Vêtements,299.18
2019-05-31,Produit B,Beauté,32.19
2019-05-31,Produit E,Vêtements,55.49
2019-05-31,Produit D,Vêtements,138.5
2019-05-31,Produit E,Alimentation,434.17
2019-05-31,Produit A,Beauté,286.17
2019-05-31,Produit B,Beauté,25.85
2019-05-31,Produit E,Électronique,290.11
2019-05-31,Produit A,Vêtements,247.5
2019-05-31,Produit D,Maison,394.89
2019-06-01,Produit C,Vêtements,262.67
2019-06-01,Produit D,Maison,485.44
2019-06-01,Produit E,Beauté,294.96
2019-06-01,Produit E,Beauté,376.79
2019-06-01,Produit A,Électronique,369.25
2019-06-02,Produit D,Électronique,463.57
2019-06-02,Produit D,Électronique,103.63
2019-06-02,Produit C,Maison,425.84
2019-06-02,Produit E,Électronique,372.51
2019-06-03,Produit C,Alimentation,155.39
2019-06-03,Produit B,Beauté,228.0
2019-06-03,Produit B,Vêtements,443.97
2019-06-04,Produit D,Vêtements,133.49
2019-06-04,Produit E,Beauté,101.96
2019-06-04,Produit D,Électronique,66.46
2019-06-04,Produit A,Électronique,479.75
2019-06-04,Produit C,Maison,88.74
2019-06-04,Produit E,Alimentation,331.56
2019-06-04,Produit E,Vêtements,325.23
2019-06-04,Produit E,Électronique,49.56
2019-06-04,Produit A,Maison,220.8
2019-06-04,Produit E,Électronique,190.38
2019-06-04,Produit B,Beauté,102.08
2019-06-05,Produit E,Vêtements,183.74
2019-06-05,Produit C,Beauté,256.61
2019-06-05,Produit C,Beauté,255.36
2019-06-05,Produit C,Alimentation,104.02
2019-06-05,Produit A,Beauté,67.62
2019-06-06,Produit B,Vêtements,369.14
2019-06-06,Produit D,Alimentation,327.26
2019-06-06,Produit C,Beauté,218.5
2019-06-06,Produit E,Alimentation,448.94
2019-06-06,Produit B,Électronique,307.12
2019-06-06,Produit B,Électronique,104.4
2019-06-06,Produit A,Vêtements,69.39
2019-06-06,Produit D,Alimentation,451.9
2019-06-06,Produit A,Beauté,467.07
2019-06-06,Produit E,Alimentation,49.95
2019-06-07,Produit D,Alimentation,389.88
2019-06-07,Produit D,Maison,366.24
2019-06-07,Produit B,Électronique,348.83
2019-06-07,Produit D,Vêtements,138.0
2019-06-07,Produit B,Alimentation,35.51
2019-06-07,Produit E,Électronique,413.29
2019-06-07,Produit B,Maison,103.98
2019-06-07,Produit D,Alimentation,178.87
2019-06-07,Produit A,Beauté,303.98
2019-06-07,Produit C,Vêtements,109.88
2019-06-08,Produit E,Vêtements,294.57
2019-06-08,Produit B,Beauté,48.56
2019-06-08,Produit A,Maison,407.1
2019-06-08,Produit E,Électronique,199.71
2019-06-08,Produit A,Vêtements,108.72
